osisRef,status,book,chapter,verseNum,verseText,mdText,people,peopleCount,places,placesCount,yearNum,quotesFrom,peopleGroups,eventsDescribed
Gen.4.13,publish,Gen,Gen.4,13,"And Cain said unto the LORD, My punishment is greater than I can bear.","And [Cain]([/person/cain_533) said unto the [LORD,]([/person/god_1324) My punishment _is_ greater than I can bear.","cain_533,god_1324",2,,0,-4003,,,God curses Cain
Gen.4.14,publish,Gen,Gen.4,14,"Behold, thou hast driven me out this day from the face of the earth; and from thy face shall I be hid; and I shall be a fugitive and a vagabond in the earth; and it shall come to pass, that every one that findeth me shall slay me.","Behold, thou hast driven me out this day from the face of the earth; and from thy face shall I be hid; and I shall be a fugitive and a vagabond in the earth; and it shall come to pass, _that_ every one that findeth me shall slay me.",,0,,0,-4003,,,God curses Cain
Gen.4.15,publish,Gen,Gen.4,15,"And the LORD said unto him, Therefore whosoever slayeth Cain, vengeance shall be taken on him sevenfold. And the LORD set a mark upon Cain, lest any finding him should kill him.","And the [LORD]([/person/god_1324) said unto him, Therefore whosoever slayeth [Cain,]([/person/cain_533) vengeance shall be taken on him sevenfold. And the [LORD]([/person/god_1324) set a mark upon [Cain,]([/person/cain_533) lest any finding him should kill him.","cain_533,god_1324",2,,0,-4003,,,God curses Cain
Gen.4.16,publish,Gen,Gen.4,16,"And Cain went out from the presence of the LORD, and dwelt in the land of Nod, on the east of Eden.","And [Cain]([/person/cain_533) went out from the presence of the [LORD,]([/person/god_1324) and dwelt in the land of Nod, on the east of Eden.","cain_533,god_1324",2,nod_902,1,-4003,,,God curses Cain
Gen.4.17,publish,Gen,Gen.4,17,"And Cain knew his wife; and she conceived, and bare Enoch: and he builded a city, and called the name of the city, after the name of his son, Enoch.","And [Cain]([/person/cain_533) knew his wife; and she conceived, and bare [Enoch:]([/person/enoch_1191) and he builded a city, and called the name of the city, after the name of his son, [Enoch.]([/person/enoch_1191)","cain_533,enoch_1191",2,,0,-4003,,,
Gen.4.18,publish,Gen,Gen.4,18,And unto Enoch was born Irad: and Irad begat Mehujael: and Mehujael begat Methusael: and Methusael begat Lamech.,And unto [Enoch]([/person/enoch_1191) was born [Irad:]([/person/irad_611) and [Irad]([/person/irad_611) begat [Mehujael:]([/person/mehujael_1983) and [Mehujael]([/person/mehujael_1983) begat [Methusael:]([/person/methusael_2041) and [Methusael]([/person/methusael_2041) begat [Lamech.]([/person/lamech_1808),"enoch_1191,irad_611,mehujael_1983,methusael_2041,lamech_1808",5,,0,-4003,,,
Gen.4.19,publish,Gen,Gen.4,19,"And Lamech took unto him two wives: the name of the one was Adah, and the name of the other Zillah.","And [Lamech]([/person/lamech_1808) took unto him two wives: the name of the one _was_ [Adah,]([/person/adah_69) and the name of the other [Zillah.]([/person/zillah_3080)","lamech_1808,adah_69,zillah_3080",3,,0,-4003,,,
Gen.4.20,publish,Gen,Gen.4,20,"And Adah bare Jabal: he was the father of such as dwell in tents, and of such as have cattle.","And [Adah]([/person/adah_69) bare [Jabal:]([/person/jabal_673) he was the father of such as dwell in tents, and _of_ _such_ _as_ _have_ cattle.","adah_69,jabal_673",2,,0,-4003,,,
Gen.4.21,publish,Gen,Gen.4,21,And his brother’s name was Jubal: he was the father of all such as handle the harp and organ.,And his brother’s name _was_ [Jubal:]([/person/jubal_1748) he was the father of all such as handle the harp and organ.,jubal_1748,1,,0,-4003,,,
Gen.4.22,publish,Gen,Gen.4,22,"And Zillah, she also bare Tubalcain, an instructer of every artificer in brass and iron: and the sister of Tubalcain was Naamah.","And [Zillah,]([/person/zillah_3080) she also bare [Tubal-cain,]([/person/tubal-cain_2884) an instructer of every artificer in brass and iron: and the sister of [Tubal-cain]([/person/tubal-cain_2884) _was_ [Naamah.]([/person/naamah_2118)","zillah_3080,tubal-cain_2884,naamah_2118",3,,0,-4003,,,
Gen.4.23,publish,Gen,Gen.4,23,"And Lamech said unto his wives, Adah and Zillah, Hear my voice; ye wives of Lamech, hearken unto my speech: for I have slain a man to my wounding, and a young man to my hurt.","And [Lamech]([/person/lamech_1808) said unto his wives, [Adah]([/person/adah_69) and [Zillah,]([/person/zillah_3080) Hear my voice; ye wives of [Lamech,]([/person/lamech_1808) hearken unto my speech: for I have slain a man to my wounding, and a young man to my hurt.","lamech_1808,adah_69,zillah_3080",3,,0,-4003,,,
Gen.4.24,publish,Gen,Gen.4,24,"If Cain shall be avenged sevenfold, truly Lamech seventy and sevenfold.","If [Cain]([/person/cain_533) shall be avenged sevenfold, truly [Lamech]([/person/lamech_1808) seventy and sevenfold.","cain_533,lamech_1808",2,,0,-4003,,,
Gen.4.25,publish,Gen,Gen.4,25,"And Adam knew his wife again; and she bare a son, and called his name Seth: For God, said she, hath appointed me another seed instead of Abel, whom Cain slew.","And [Adam]([/person/adam_78) knew his wife again; and she bare a son, and called his name [Seth:]([/person/seth_2504) For [God,]([/person/god_1324) _said_ _she,_ hath appointed me another seed instead of [Abel,]([/person/abel_13) whom [Cain]([/person/cain_533) slew.","adam_78,seth_2504,abel_13,cain_533,god_1324",5,,0,-4003,,,
Gen.4.26,publish,Gen,Gen.4,26,"And to Seth, to him also there was born a son; and he called his name Enos: then began men to call upon the name of the LORD.","And to [Seth,]([/person/seth_2504) to him also there was born a son; and he called his name [Enos:]([/person/enos_1193) then began men to call upon the name of the [LORD.]([/person/god_1324)","seth_2504,enos_1193,god_1324",3,,0,-3769,,,
Gen.5.1,publish,Gen,Gen.5,1,"This is the book of the generations of Adam. In the day that God created man, in the likeness of God made he him;","This _is_ the book of the generations of [Adam.]([/person/adam_78) In the day that [God]([/person/god_1324) created man, in the likeness of [God]([/person/god_1324) made he him;","adam_78,god_1324",2,,0,,,,
Gen.5.2,publish,Gen,Gen.5,2,"Male and female created he them; and blessed them, and called their name Adam, in the day when they were created.","Male and female created he them; and blessed them, and called their name [Adam,]([/person/adam_78) in the day when they were created.",adam_78,1,,0,,,,
Gen.5.3,publish,Gen,Gen.5,3,"And Adam lived an hundred and thirty years, and begat a son in his own likeness, after his image; and called his name Seth:","And [Adam]([/person/adam_78) lived an hundred and thirty years, and begat _a_ _son_ in his own likeness, after his image; and called his name [Seth:]([/person/seth_2504)","adam_78,seth_2504",2,,0,-3874,,,
Gen.5.4,publish,Gen,Gen.5,4,And the days of Adam after he had begotten Seth were eight hundred years: and he begat sons and daughters:,And the days of [Adam]([/person/adam_78) after he had begotten [Seth]([/person/seth_2504) were eight hundred years: and he begat sons and daughters:,"adam_78,seth_2504",2,,0,-3874,,,
Gen.5.5,publish,Gen,Gen.5,5,And all the days that Adam lived were nine hundred and thirty years: and he died.,And all the days that [Adam]([/person/adam_78) lived were nine hundred and thirty years: and he died.,adam_78,1,,0,-3074,,,
Gen.5.6,publish,Gen,Gen.5,6,"And Seth lived an hundred and five years, and begat Enos:","And [Seth]([/person/seth_2504) lived an hundred and five years, and begat [Enos:]([/person/enos_1193)","seth_2504,enos_1193",2,,0,-3769,,,
Gen.5.7,publish,Gen,Gen.5,7,"And Seth lived after he begat Enos eight hundred and seven years, and begat sons and daughters:","And [Seth]([/person/seth_2504) lived after he begat [Enos]([/person/enos_1193) eight hundred and seven years, and begat sons and daughters:","seth_2504,enos_1193",2,,0,-3769,,,
Gen.5.8,publish,Gen,Gen.5,8,And all the days of Seth were nine hundred and twelve years: and he died.,And all the days of [Seth]([/person/seth_2504) were nine hundred and twelve years: and he died.,seth_2504,1,,0,-2962,,,
Gen.5.9,publish,Gen,Gen.5,9,"And Enos lived ninety years, and begat Cainan:","And [Enos]([/person/enos_1193) lived ninety years, and begat [Cainan:]([/person/cainan_534)","enos_1193,cainan_534",2,,0,-3679,,,
Gen.5.10,publish,Gen,Gen.5,10,"And Enos lived after he begat Cainan eight hundred and fifteen years, and begat sons and daughters:","And [Enos]([/person/enos_1193) lived after he begat [Cainan]([/person/cainan_534) eight hundred and fifteen years, and begat sons and daughters:","enos_1193,cainan_534",2,,0,-3679,,,
Gen.5.11,publish,Gen,Gen.5,11,And all the days of Enos were nine hundred and five years: and he died.,And all the days of [Enos]([/person/enos_1193) were nine hundred and five years: and he died.,enos_1193,1,,0,-2864,,,
Gen.5.12,publish,Gen,Gen.5,12,"And Cainan lived seventy years, and begat Mahalaleel:","And [Cainan]([/person/cainan_534) lived seventy years, and begat [Mahalaleel:]([/person/mahalaleel_1885)","cainan_534,mahalaleel_1885",2,,0,-3609,,,
Gen.5.13,publish,Gen,Gen.5,13,"And Cainan lived after he begat Mahalaleel eight hundred and forty years, and begat sons and daughters:","And [Cainan]([/person/cainan_534) lived after he begat [Mahalaleel]([/person/mahalaleel_1885) eight hundred and forty years, and begat sons and daughters:","cainan_534,mahalaleel_1885",2,,0,-3609,,,
Gen.5.14,publish,Gen,Gen.5,14,And all the days of Cainan were nine hundred and ten years: and he died.,And all the days of [Cainan]([/person/cainan_534) were nine hundred and ten years: and he died.,cainan_534,1,,0,-2769,,,
Gen.5.15,publish,Gen,Gen.5,15,"And Mahalaleel lived sixty and five years, and begat Jared:","And [Mahalaleel]([/person/mahalaleel_1885) lived sixty and five years, and begat [Jared:]([/person/jared_730)","mahalaleel_1885,jared_730",2,,0,-3544,,,
Gen.5.16,publish,Gen,Gen.5,16,"And Mahalaleel lived after he begat Jared eight hundred and thirty years, and begat sons and daughters:","And [Mahalaleel]([/person/mahalaleel_1885) lived after he begat [Jared]([/person/jared_730) eight hundred and thirty years, and begat sons and daughters:","mahalaleel_1885,jared_730",2,,0,-3544,,,
Gen.5.17,publish,Gen,Gen.5,17,And all the days of Mahalaleel were eight hundred ninety and five years: and he died.,And all the days of [Mahalaleel]([/person/mahalaleel_1885) were eight hundred ninety and five years: and he died.,mahalaleel_1885,1,,0,-2714,,,
Gen.5.18,publish,Gen,Gen.5,18,"And Jared lived an hundred sixty and two years, and he begat Enoch:","And [Jared]([/person/jared_730) lived an hundred sixty and two years, and he begat [Enoch:]([/person/enoch_1192)","jared_730,enoch_1192",2,,0,-3382,,,
Gen.5.19,publish,Gen,Gen.5,19,"And Jared lived after he begat Enoch eight hundred years, and begat sons and daughters:","And [Jared]([/person/jared_730) lived after he begat [Enoch]([/person/enoch_1192) eight hundred years, and begat sons and daughters:","jared_730,enoch_1192",2,,0,-3382,,,
Gen.5.20,publish,Gen,Gen.5,20,And all the days of Jared were nine hundred sixty and two years: and he died.,And all the days of [Jared]([/person/jared_730) were nine hundred sixty and two years: and he died.,jared_730,1,,0,-3382,,,
Gen.5.21,publish,Gen,Gen.5,21,"And Enoch lived sixty and five years, and begat Methuselah:","And [Enoch]([/person/enoch_1192) lived sixty and five years, and begat [Methuselah:]([/person/methuselah_2042)","enoch_1192,methuselah_2042",2,,0,-3317,,,
